"filename", "language", "JavaScript", "YAML", "JSON", "Markdown", "SCSS", "HTML", "Vue.js", "XML", "comment", "blank", "total"
"/home/xbj/桌面/parallel-monitor/monitor_web/src/layout/index.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 122, 0, 1, 10, 133
"/home/xbj/桌面/parallel-monitor/monitor_web/src/layout/mixin/ResizeHandler.js", "JavaScript", 40, 0, 0, 0, 0, 0, 0, 0, 2, 4, 46
"/home/xbj/桌面/parallel-monitor/monitor_web/src/main.js", "JavaScript", 52, 0, 0, 0, 0, 0, 0, 0, 10, 14, 76
"/home/xbj/桌面/parallel-monitor/monitor_web/src/mixins/crud.js", "JavaScript", 254, 0, 0, 0, 0, 0, 0, 0, 80, 2, 336
"/home/xbj/桌面/parallel-monitor/monitor_web/src/router/index.js", "JavaScript", 61, 0, 0, 0, 0, 0, 0, 0, 5, 7, 73
"/home/xbj/桌面/parallel-monitor/monitor_web/src/router/routers.js", "JavaScript", 70, 0, 0, 0, 0, 0, 0, 0, 7, 4, 81
"/home/xbj/桌面/parallel-monitor/monitor_web/src/settings.js", "JavaScript", 14, 0, 0, 0, 0, 0, 0, 0, 36, 1, 51
"/home/xbj/桌面/parallel-monitor/monitor_web/src/store/getters.js", "JavaScript", 25, 0, 0, 0, 0, 0, 0, 0, 0, 1, 26
"/home/xbj/桌面/parallel-monitor/monitor_web/src/store/index.js", "JavaScript", 82, 0, 0, 0, 0, 0, 0, 0, 5, 5, 92
"/home/xbj/桌面/parallel-monitor/monitor_web/src/store/modules/api.js", "JavaScript", 17, 0, 0, 0, 0, 0, 0, 0, 11, 2, 30
"/home/xbj/桌面/parallel-monitor/monitor_web/src/store/modules/app.js", "JavaScript", 52, 0, 0, 0, 0, 0, 0, 0, 0, 5, 57
"/home/xbj/桌面/parallel-monitor/monitor_web/src/store/modules/permission.js", "JavaScript", 78, 0, 0, 0, 0, 0, 0, 0, 0, 6, 84
"/home/xbj/桌面/parallel-monitor/monitor_web/src/store/modules/settings.js", "JavaScript", 32, 0, 0, 0, 0, 0, 0, 0, 0, 6, 38
"/home/xbj/桌面/parallel-monitor/monitor_web/src/store/modules/tagsView.js", "JavaScript", 153, 0, 0, 0, 0, 0, 0, 0, 1, 12, 166
"/home/xbj/桌面/parallel-monitor/monitor_web/src/store/modules/user.js", "JavaScript", 80, 0, 0, 0, 0, 0, 0, 0, 6, 9, 95
"/home/xbj/桌面/parallel-monitor/monitor_web/src/utils/auth.js", "JavaScript", 14, 0, 0, 0, 0, 0, 0, 0, 0, 5, 19
"/home/xbj/桌面/parallel-monitor/monitor_web/src/utils/clipboard.js", "JavaScript", 33, 0, 0, 0, 0, 0, 0, 0, 0, 4, 37
"/home/xbj/桌面/parallel-monitor/monitor_web/src/utils/common.js", "JavaScript", 26, 0, 0, 0, 0, 0, 0, 0, 0, 1, 27
"/home/xbj/桌面/parallel-monitor/monitor_web/src/utils/datetime.js", "JavaScript", 178, 0, 0, 0, 0, 0, 0, 0, 5, 34, 217
"/home/xbj/桌面/parallel-monitor/monitor_web/src/utils/index.js", "JavaScript", 263, 0, 0, 0, 0, 0, 0, 0, 98, 28, 389
"/home/xbj/桌面/parallel-monitor/monitor_web/src/utils/permission.js", "JavaScript", 17, 0, 0, 0, 0, 0, 0, 0, 5, 2, 24
"/home/xbj/桌面/parallel-monitor/monitor_web/src/utils/request.js", "JavaScript", 80, 0, 0, 0, 0, 0, 0, 0, 6, 4, 90
"/home/xbj/桌面/parallel-monitor/monitor_web/src/utils/rsaEncrypt.js", "JavaScript", 21, 0, 0, 0, 0, 0, 0, 0, 3, 7, 31
"/home/xbj/桌面/parallel-monitor/monitor_web/src/utils/shortcuts.js", "JavaScript", 105, 0, 0, 0, 0, 0, 0, 0, 0, 4, 109
"/home/xbj/桌面/parallel-monitor/monitor_web/src/utils/upload.js", "JavaScript", 10, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"/home/xbj/桌面/parallel-monitor/monitor_web/src/utils/validate.js", "JavaScript", 103, 0, 0, 0, 0, 0, 0, 0, 49, 16, 168
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/components/Echarts.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 121, 0, 0, 4, 125
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/components/Editor.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 67, 0, 5, 3, 75
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/components/MarkDown.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 44, 0, 0, 3, 47
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/components/YamlEdit.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 204, 0, 0, 4, 208
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/components/excel/upload-excel.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 38, 0, 0, 4, 42
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/components/icons/element-icons.js", "JavaScript", 73, 0, 0, 0, 0, 0, 0, 0, 0, 2, 75
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/components/icons/index.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 94, 0, 0, 4, 98
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/components/icons/svg-icons.js", "JavaScript", 7, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/components/pm/bigSubTitle.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 51, 0, 0, 2, 53
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/components/pm/floatChart.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 192, 0, 0, 1, 193
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/components/pm/sliderPannel.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 187, 0, 3, 2, 192
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/dashboard/LineChart.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 63, 0, 0, 3, 66
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/dashboard/PanelGroup.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 210, 0, 0, 22, 232
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/dashboard/mixins/resize.js", "JavaScript", 50, 0, 0, 0, 0, 0, 0, 0, 4, 2, 56
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/features/401.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 86, 0, 0, 4, 90
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/features/404.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 222, 0, 0, 4, 226
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/features/redirect.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 12, 0, 0, 1, 13
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/generator/config.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 321, 0, 1, 4, 326
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/generator/index.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 107, 0, 2, 6, 115
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/generator/preview.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 29, 0, 0, 2, 31
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/home.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 343, 0, 31, 6, 380
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/login.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 458, 0, 30, 7, 495
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/mnt/app/index.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 141, 0, 0, 4, 145
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/mnt/database/execute.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 84, 0, 0, 3, 87
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/mnt/database/index.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 145, 0, 0, 4, 149
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/mnt/deploy/deploy.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 186, 0, 1, 4, 191
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/mnt/deploy/index.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 224, 0, 2, 4, 230
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/mnt/deploy/sysRestore.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 106, 0, 0, 3, 109
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/mnt/deployHistory/index.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 90, 0, 0, 4, 94
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/mnt/server/index.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 132, 0, 0, 5, 137
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/monitor/log/errorLog.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 131, 0, 1, 4, 136
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/monitor/log/index.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 111, 0, 0, 4, 115
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/monitor/log/search.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 23, 0, 0, 2, 25
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/monitor/online/index.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 119, 0, 1, 3, 123
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/monitor/server/index.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 288, 0, 0, 4, 292
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/monitor/sql/index.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 16, 0, 0, 1, 17
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/nested/menu1/menu1-1/index.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 36, 0, 0, 1, 37
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/nested/menu1/menu1-2/index.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 5, 0, 0, 1, 6
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/nested/menu2/index.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 5, 0, 0, 1, 6
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/newHome.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 1079, 0, 131, 8, 1218
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/newNodesDetail.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 431, 0, 41, 6, 478
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/pm/Three.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 154, 0, 73, 15, 242
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/pm/alarmCenter/alarmHistory.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 387, 0, 60, 13, 460
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/pm/alarmCenter/pmAlarmScheme.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 1391, 0, 120, 66, 1577
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/pm/basicData/cpuChart.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 883, 0, 48, 6, 937
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/pm/basicData/cpuInfo.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 310, 0, 16, 4, 330
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/pm/basicData/diskChart.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 442, 0, 51, 5, 498
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/pm/basicData/diskInfo.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 222, 0, 18, 5, 245
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/pm/basicData/gpuChart.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 505, 0, 50, 6, 561
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/pm/basicData/gpuInfo.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 280, 0, 19, 4, 303
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/pm/basicData/memoryInfo.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 172, 0, 8, 4, 184
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/pm/basicData/networkChart.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 396, 0, 32, 6, 434
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/pm/basicData/networkInfo.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 215, 0, 15, 5, 235
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/pm/basicData/pmNodeChart.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 885, 0, 61, 2, 948
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/pm/basicData/pmNodeInfo.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 499, 0, 72, 6, 577
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/pm/clusterManage.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/pm/configInfo.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 357, 0, 26, 5, 388
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/pm/dataCenter.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 150, 0, 10, 1, 161
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/pm/nodeTreeChart.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 344, 0, 17, 7, 368
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/pm/pmNodeDisplay.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 744, 0, 74, 3, 821
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/pm/testTool.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 638, 0, 16, 14, 668
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/pm/webssh/checknode.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 168, 0, 6, 4, 178
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/pm/webssh/router.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 33, 0, 2, 3, 38
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/pm/webssh/scment.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 455, 0, 49, 10, 514
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/pm/webssh/setup.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 95, 0, 1, 4, 100
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/pm/webssh/sshAll.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 74, 0, 2, 10, 86
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/pm/webssh/webssh.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 119, 0, 6, 2, 127
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/system/dept/index.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 246, 0, 5, 4, 255
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/system/dict/dictDetail.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 111, 0, 0, 5, 116
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/system/dict/index.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 127, 0, 4, 5, 136
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/system/job/index.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 108, 0, 4, 3, 115
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/system/job/module/form.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 107, 0, 0, 4, 111
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/system/job/module/header.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 31, 0, 0, 2, 33
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/system/menu/index.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 246, 0, 3, 4, 253
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/system/role/index.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 339, 0, 17, 5, 361
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/system/timing/index.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 205, 0, 3, 3, 211
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/system/timing/log.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 100, 0, 2, 3, 105
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/system/user/center.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 219, 0, 1, 3, 223
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/system/user/center/updateEmail.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 134, 0, 0, 4, 138
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/system/user/center/updatePass.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 92, 0, 0, 4, 96
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/system/user/index.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 463, 0, 13, 3, 479
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/tools/aliPay/config.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 95, 0, 0, 4, 99
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/tools/aliPay/index.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 44, 0, 2, 3, 49
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/tools/aliPay/toPay.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 81, 0, 3, 3, 87
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/tools/email/config.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 88, 0, 0, 4, 92
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/tools/email/index.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 39, 0, 0, 3, 42
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/tools/email/send.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 136, 0, 4, 3, 143
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/tools/storage/index.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 34, 0, 0, 3, 37
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/tools/storage/local/index.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 179, 0, 2, 4, 185
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/tools/storage/qiniu/form.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 95, 0, 0, 4, 99
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/tools/storage/qiniu/index.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 178, 0, 7, 5, 190
"/home/xbj/桌面/parallel-monitor/monitor_web/src/views/tools/swagger/index.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 29, 0, 0, 1, 30
"/home/xbj/桌面/parallel-monitor/monitor_web/vue.config.js", "JavaScript", 135, 0, 0, 0, 0, 0, 0, 0, 19, 10, 164
"Total", "-", 5011, 10, 143, 41, 725, 14, 31776, 15, 2918, 1908, 42561
